@relation 'wavelet_glcm_hsv_hu_lbp-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '0.3  f10+0.291f9+0.287f3+0.286f4+0.268f6...' numeric
@attribute '0.345f1+0.324f26-0.303f29+0.3  f7+0.286f2...' numeric
@attribute '-0.453f5+0.429f18+0.38 f31+0.329f11+0.302f13...' numeric
@attribute 0.554f25-0.453f17+0.289f26-0.245f21+0.244f5... numeric
@attribute 0.518f18+0.462f31+0.348f17-0.301f11-0.292f12... numeric
@attribute 0.693f15-0.648f14-0.284f16+0.078f12-0.061f18... numeric
@attribute -0.91f16+0.407f14+0.043f11-0.038f13-0.037f8... numeric
@attribute -0.704f15-0.629f14-0.291f16-0.083f7-0.066f11... numeric
@attribute '0.47 f7+0.396f10-0.384f8+0.287f5+0.253f18...' numeric
@attribute '0.756f11-0.552f13-0.249f12+0.188f21+0.1  f28...' numeric
@attribute 0.745f21+0.364f28-0.286f11+0.205f26-0.174f7... numeric
@attribute -0.764f12+0.578f13-0.166f8+0.132f11+0.086f7... numeric
@attribute 0.685f7+0.495f8+0.218f26+0.211f9-0.179f1... numeric
@attribute class {Highway,Pasture,Residential,River}

@data
-2.514471,-2.525834,2.89649,-3.025053,-0.77245,0.191764,0.464835,1.774654,-0.130495,1.097993,0.606495,-0.472361,-0.167165,Pasture
-1.284215,0.365901,0.016066,1.258431,-1.177569,-0.231481,-1.218525,1.178791,-0.95621,1.397724,0.724771,-0.098865,-0.022574,Pasture
-3.30331,-4.079192,1.083852,-4.153664,-1.009918,-1.28694,1.26558,0.428354,-0.586894,0.18688,-0.409108,0.563709,-0.058936,Pasture
-0.599001,-0.711427,3.037038,0.077257,-2.203296,1.480154,-1.637931,-0.394218,0.090743,-0.251715,0.779018,1.540189,0.82972,Pasture
-2.979925,-2.802686,0.862524,-1.963903,-0.558097,0.269123,1.282187,-0.921975,-0.381408,0.90282,0.139971,-0.071097,-0.15557,Pasture
-2.915852,-3.254988,2.760426,-3.210817,0.845715,-0.584526,-1.482654,1.150641,-0.291707,-0.083271,-0.358046,0.079319,-0.316028,Pasture
-1.135152,-1.17671,3.28854,-0.862738,0.878916,-1.173591,1.286345,0.286324,0.778665,0.45186,-0.562584,-0.664817,0.708674,Pasture
-1.127175,0.869376,0.069101,2.968803,0.136959,-0.198425,-0.34977,-1.189256,-0.277974,1.18711,0.775929,0.255347,-0.770289,Pasture
-2.251225,-1.944192,3.308784,-1.805686,0.394105,-0.380793,-1.423753,1.10143,-0.632009,0.180411,0.14448,-1.168361,0.010404,Pasture
-1.770869,-0.212062,0.657675,0.280457,-0.897505,1.138088,-1.351445,-0.162938,-0.458716,0.035642,1.054415,0.598469,-0.00361,Pasture
-0.874434,0.236146,3.147654,-0.045257,-0.575842,-0.384766,-1.402794,1.017773,-0.432847,0.74027,-0.854982,0.081154,-0.026485,Pasture
-2.30934,-1.4552,1.070544,-0.61201,0.126641,0.153402,0.431346,1.863562,-0.295431,0.006579,0.109537,0.515612,-0.043173,Pasture
-0.356629,-0.236718,3.222833,0.124361,-0.658543,0.346764,0.496244,1.706663,1.1854,0.593004,0.355535,0.035264,0.506896,Pasture
-2.268331,-1.266868,1.165263,0.261389,0.751141,0.241048,1.368939,-0.837907,-0.028154,-0.486938,-0.89194,-0.282405,-0.586022,Pasture
-2.128364,-1.716292,3.001398,-1.157694,0.113591,1.719752,0.462218,0.39149,-0.588758,-1.21767,-0.340027,1.890417,-0.414501,Pasture
-0.833218,-1.057489,4.175031,-0.237552,-0.414287,-0.158664,-0.537333,-1.835873,0.762765,0.856552,-0.057656,-0.175472,0.489182,Pasture
-0.840154,-0.226136,2.373344,1.264116,-0.761094,0.460954,1.339729,-1.105716,0.479876,1.370543,-0.16787,0.089596,0.6262,Pasture
-1.679899,-1.934529,3.293013,-2.047829,-0.514303,0.304243,1.400967,-1.00706,-0.120214,-2.148393,0.872355,1.627498,-0.930804,Pasture
-2.018219,-1.02046,1.786484,-0.345945,0.418661,1.563527,0.469593,0.443734,-0.259566,-0.051097,0.909378,0.720415,-0.203211,Pasture
-2.788827,-2.335013,0.593261,-0.329803,-0.060453,1.482963,0.571552,0.355315,-0.027574,1.001031,-0.760535,0.052809,-0.4713,Pasture
-2.507962,-1.620346,1.342754,-0.231588,2.882468,-0.574701,-0.459711,-1.251209,0.829782,-0.293444,-0.3194,-0.708202,-0.758978,Pasture
-0.072059,-0.052343,1.230888,1.613843,-0.246086,1.731589,0.479215,0.381979,1.18647,0.181841,0.894217,0.430387,0.802536,Pasture
-0.977471,-1.428008,3.815385,-1.104702,0.100359,0.29248,0.428561,1.678493,0.994457,0.133063,-0.381137,-0.553597,0.513217,Pasture
-2.403647,-1.812636,1.355642,-1.070059,1.419766,-1.448683,1.32288,0.59253,-0.082589,-1.037079,-1.409587,0.709159,-0.77978,Pasture
-0.348251,-0.542547,4.220928,-0.388782,0.13908,-1.225785,1.3739,0.362202,1.015653,-0.777462,-0.665864,0.696681,0.377755,Pasture
-2.269146,-1.345382,1.887684,-0.520417,1.490334,-0.559819,-1.371559,1.25941,-0.011225,-0.166832,-0.663629,0.228086,-0.356295,Pasture
-2.055514,-1.165724,2.543837,-0.664905,0.283529,0.26721,1.337201,-0.963961,-0.328999,0.240467,0.349797,0.455563,-0.333513,Pasture
-2.050218,-2.128161,2.330645,-2.789774,0.336432,1.552398,0.500297,0.197121,-0.314616,0.436679,-0.183306,0.004842,-0.341163,Pasture
-2.908385,-2.221,0.581409,-0.529419,0.407423,-0.331969,-0.522294,-1.346746,-0.230713,-0.090516,0.361188,-0.235299,-0.077073,Pasture
-1.358959,-1.311341,3.387156,-0.138967,1.790997,-1.79687,-0.531938,-0.176212,1.500446,0.072157,-0.350853,-0.53179,0.494169,Pasture
-2.42932,-1.552145,0.445186,-0.456487,1.843738,0.012718,1.255149,-0.634028,0.600915,-0.361919,0.910854,0.286205,-0.520496,Pasture
-2.631935,-3.656656,3.019003,-4.216844,-0.778366,-0.469281,-1.659016,1.182734,-0.208069,-1.441035,-1.558285,0.125619,-0.703223,Pasture
-2.291266,-1.542212,3.954226,-0.873289,2.558844,-2.075614,-0.579149,-0.054015,-0.012415,-0.874528,-0.099775,0.993505,-0.405253,Pasture
-2.693983,-3.080297,1.53934,-3.195148,-0.193532,-1.703308,-0.686587,-0.152647,-0.297076,-1.305485,0.068045,-1.413177,-0.223437,Pasture
-1.62006,-0.194565,-0.029953,1.468677,0.110379,-1.566849,-0.447634,0.125364,-0.037772,0.233382,0.330159,-0.705528,-0.685245,Pasture
-2.379098,-1.517364,1.64704,-0.689456,0.95283,0.181299,1.279887,-0.892804,-0.407961,-0.081298,0.178833,0.251826,-0.147128,Pasture
-1.143096,-1.045812,1.296348,-0.2119,-0.997635,-0.2619,-1.267985,1.249166,0.276279,0.695487,0.365205,-0.694646,-1.383577,Pasture
-2.857812,-1.771314,-0.217557,-0.171775,0.164379,0.979052,-1.377016,0.040296,-0.303174,-0.627375,1.191946,0.230408,-0.154296,Pasture
-3.380051,-3.371172,-0.856718,-2.53781,-0.615979,-1.17927,1.221259,0.595077,-0.665024,-0.048105,-0.101231,0.118554,0.076627,Pasture
-2.383142,-1.18703,0.408042,-0.429797,-0.46293,0.198821,0.425555,1.809895,-0.881561,0.266563,0.549603,0.069374,0.27446,Pasture
-2.521539,-0.891154,-0.018225,0.916058,0.188957,-1.086022,1.22822,0.587227,-0.658451,0.22747,-0.053116,0.171454,-0.003395,Pasture
-0.143493,0.896706,0.687231,1.924149,-0.489016,-0.323021,-1.10512,1.308273,0.116495,1.644524,0.749236,-0.204408,-1.206308,Pasture
-2.725863,-2.426881,1.797175,-1.997324,-1.04697,-1.154052,1.263954,0.543974,-0.799162,0.055177,0.539148,0.291615,0.055901,Pasture
-1.556451,-0.400664,-0.809452,1.216462,-0.623628,-1.538606,-0.428298,0.219274,-0.058522,0.917273,1.520528,0.376206,-0.832972,Pasture
-1.152956,-0.301504,-0.630809,1.283302,-1.184845,0.552809,1.257847,-0.774867,1.067228,-0.285852,0.669459,-1.853341,0.619152,Pasture
-2.618684,-2.95017,2.3438,-2.480731,-1.263441,-0.166629,-0.487892,-1.621661,0.018405,1.376871,0.816773,-0.065739,-0.734137,Pasture
-2.364529,-1.862177,1.618737,-1.880528,-0.13575,-0.314932,-0.476407,-1.681946,-0.463879,0.808078,-0.841082,-0.580748,-0.41617,Pasture
-1.805294,-0.394667,0.54195,-0.319116,-2.208093,0.340472,0.467,1.656876,-1.926259,1.505502,0.059212,0.376785,0.616494,Pasture
-2.518861,-4.125029,1.108459,-4.559917,-2.517631,-1.098423,1.31625,0.460125,0.114525,0.677391,0.033881,-0.325327,-0.706595,Pasture
-0.357075,-0.865987,4.48912,-0.518995,-1.154981,0.43739,0.468942,1.672796,1.034547,0.315988,-0.532162,-0.866162,0.576569,Pasture
-0.306094,-0.321462,2.690284,0.800121,-0.162524,0.243984,0.498541,1.791361,0.965052,0.568812,0.429679,1.189164,0.939196,Pasture
-0.479463,0.085569,-0.069122,1.744982,-1.537178,-0.956582,1.355511,0.758269,-0.316939,0.353354,0.964532,0.595472,-1.346432,Pasture
-3.357907,-2.740414,-0.022234,-1.641322,-0.615649,-1.69056,-0.528005,-0.007365,-0.684298,0.70892,0.263689,0.147351,0.143015,Pasture
-1.850616,-0.45256,2.408751,0.67064,0.987993,-0.358163,-0.435865,-1.50194,-0.23325,0.327897,-0.258327,0.197705,-0.455989,Pasture
-2.992079,-2.367955,-1.408284,-0.788375,0.515294,-0.38978,-0.444378,-1.257927,0.314854,0.436377,-0.454455,-0.365582,-0.498966,Pasture
-1.477461,-1.142621,2.703934,-0.365894,-3.076136,-1.430401,-0.731074,-0.120482,-0.776874,-1.120719,1.058693,-1.127847,-0.201078,Pasture
1.926979,3.983376,1.550365,-0.990302,3.308359,-1.462449,1.290097,0.307965,0.190142,-0.545376,-0.012706,-0.598131,-0.010412,Residential
1.089979,2.930995,0.484848,0.48358,-0.363253,-0.181032,-0.490685,-1.700083,-0.5283,-0.128388,0.039257,-0.606822,-0.24882,Residential
1.279046,2.564668,-0.017695,0.974151,-0.712798,-0.256215,-1.285784,1.034707,0.356539,-0.06261,-0.696579,-0.444158,-0.671363,Residential
1.77427,4.187754,0.494609,-1.588404,-0.957721,-1.194652,1.437478,0.110585,0.504819,1.073855,-0.864255,0.326645,0.146062,Residential
0.233116,2.305534,0.966701,1.040105,0.945751,-1.737376,-0.515003,-0.157621,-0.458301,-0.395674,0.033107,0.417536,-0.000447,Residential
0.94688,3.349431,0.314973,-0.733173,1.009901,1.407989,0.543617,0.095031,-0.349446,0.6935,-0.607445,0.611344,-0.338503,Residential
2.105977,2.616225,-0.928566,0.341772,-0.872739,-1.567349,-0.490871,-0.212009,0.622457,-0.357959,0.290366,-0.523653,0.091517,Residential
2.864893,2.24147,-2.22093,-1.924132,0.335969,-0.536544,-1.417153,1.286526,-1.040784,-0.202816,1.210752,0.078218,-1.915711,Residential
1.050129,3.116346,0.218374,0.814024,0.326491,0.333291,1.299928,-1.007522,-0.875298,-1.166796,0.710502,0.271483,0.237188,Residential
1.567766,3.774625,0.930672,-1.26653,0.308938,-1.218822,1.349477,0.218868,-0.410051,0.23728,-0.137147,-0.318464,-0.237442,Residential
3.001227,3.085583,0.540681,-0.945107,-0.927776,1.775069,0.621766,0.016955,0.499196,0.625979,-0.363425,0.24356,-0.169763,Residential
1.314112,3.54794,0.608825,-1.017368,1.305247,-1.796498,-0.556956,-0.261562,-0.079122,-0.703153,0.350057,-0.88616,-0.286884,Residential
1.492364,2.552735,1.44595,-0.680507,-0.252478,0.372311,0.495468,1.612859,0.358361,-0.526392,-0.19057,-1.781283,-0.516313,Residential
1.370378,3.157392,-0.26077,-0.621309,-1.387382,0.311647,0.548987,1.480103,0.317934,1.164917,-0.203138,-0.886158,0.088305,Residential
7.740636,-0.19136,-0.214556,-3.008663,0.664963,0.105033,1.418548,-1.451643,0.852651,-0.001348,-0.259689,0.553337,0.965331,Residential
13.748943,-5.371352,2.311192,-1.790999,1.99206,-0.598599,-0.745339,-2.030764,-0.285488,-0.257522,0.50314,0.971673,0.604072,Residential
0.695463,2.096021,1.564199,0.585253,-2.018866,-1.642027,-0.766793,-0.406782,-1.086996,-1.791964,-0.412829,1.143866,1.226719,Residential
2.358968,3.261371,0.006126,-0.947579,-0.836848,0.245286,0.530285,1.48429,0.375861,0.601017,-0.030856,0.074715,0.354664,Residential
1.969825,3.118776,-1.707827,-1.029645,0.412462,0.864084,-1.255974,-0.445772,0.500082,0.125415,-0.593859,0.144839,-0.212849,Residential
0.875122,2.936142,0.997171,0.599311,-1.870262,-0.8993,1.343345,0.289695,-1.321326,-0.212225,-0.040878,-0.490053,0.102124,Residential
5.407128,-0.682812,-0.06275,0.929818,-1.205084,1.246754,-1.419231,-0.249866,0.225607,-0.324377,0.554547,0.215162,-0.524605,Residential
4.523909,2.55567,0.162322,-1.995191,0.102387,-0.562714,-1.25571,0.816034,1.062451,1.826698,-0.770586,-0.040545,0.151912,Residential
1.234719,3.359956,-0.453374,0.028092,0.417055,0.076735,0.529574,1.502967,0.302157,0.203934,-1.163109,0.332652,-0.05842,Residential
6.302673,0.567128,-0.506374,-2.04938,0.426903,0.874225,-1.37186,-0.444749,-0.346347,1.562575,0.330847,-0.541003,-1.564829,Residential
6.142147,0.545607,-0.606369,-2.446973,-0.206973,0.989796,-1.367499,-0.409142,-0.693013,1.330707,0.423777,0.008841,-1.790458,Residential
0.822986,2.648041,-0.018908,-0.37216,-0.312687,-0.545302,-1.301614,1.031005,-0.049565,0.633395,-1.61761,0.795207,-0.754145,Residential
0.785955,3.139233,-1.45331,-1.211612,-0.234174,-0.273601,-0.627013,-1.581219,-1.217107,-0.636098,1.226836,-0.1872,-0.792962,Residential
12.681767,-6.442436,1.38578,-0.968796,-1.922633,-1.095144,1.314488,0.364022,-2.103968,-0.583454,0.726571,-0.31887,0.729157,Residential
1.455563,2.648413,-1.405729,-0.724722,-1.952666,-0.910585,1.2972,0.33619,-0.252039,-0.071439,0.806546,-1.095291,-0.138702,Residential
3.049939,3.765546,-1.605246,-3.002388,0.728431,-1.982936,-0.509666,-0.311318,0.568303,0.365749,0.571572,-0.067084,0.284019,Residential
3.517068,2.508542,-0.538166,-1.219871,-0.857375,-0.251848,-0.565246,-1.828413,0.839972,-0.556953,0.202938,0.027938,-0.067286,Residential
0.618158,2.710632,1.557581,1.245529,-0.233419,1.839454,0.488093,0.106971,-0.834452,-0.792357,-0.630401,0.773191,0.34221,Residential
11.145772,-4.946017,-0.209673,0.279129,0.806988,-0.461233,-1.457308,1.248076,-1.383299,0.795511,-0.452718,-1.373778,-0.63309,Residential
3.447262,2.81421,-0.930717,-2.145384,-0.325686,-1.2018,1.357479,0.247798,0.951467,-0.4674,0.34649,0.689491,0.938676,Residential
0.905048,3.417439,0.630666,0.326651,0.875937,-1.749245,-0.453465,-0.304629,-0.943215,0.697769,-0.243198,0.039509,0.178824,Residential
2.093383,3.425009,-0.345193,-0.953392,1.403409,-1.288949,1.304158,0.206822,1.248404,0.052229,-0.89993,-0.25047,0.312933,Residential
5.769746,1.226582,-0.108009,-1.986587,1.426064,0.085288,1.361333,-1.19365,1.415172,-0.545948,-0.138208,-0.51791,0.167736,Residential
4.296149,1.571689,-1.883502,-1.964742,-0.012908,-0.406602,-0.56704,-1.611606,-0.029872,-0.136668,1.025948,0.211032,-0.883979,Residential
2.008677,3.523864,2.105757,-0.906024,1.95902,0.878077,-1.273318,-0.596693,-0.187528,0.572495,-0.839655,-0.827721,-0.385186,Residential
0.917554,2.053824,4.491034,0.717191,-0.638418,1.967851,0.509064,-0.172045,-1.028447,0.38023,-0.935636,-0.996741,1.212435,Residential
9.343543,-3.46298,-0.384445,-0.287552,-0.243611,0.146622,0.451964,1.960378,-1.400613,0.061742,0.703801,-0.128495,-0.358712,Residential
1.10787,4.348944,-0.346041,-2.061354,3.333153,1.066329,0.476794,0.008611,-1.205801,0.916673,-0.359976,-0.042877,0.210031,Residential
0.49826,2.123459,-3.482038,-1.410644,-0.734843,0.144055,0.444366,1.706251,-0.956481,0.868114,1.299024,0.070386,-0.645052,Residential
2.036888,2.59195,-0.133788,-0.083636,-1.565687,-0.071932,-0.549091,-1.736217,0.585696,-0.930007,0.575927,-0.882445,-0.085845,Residential
5.402825,2.201677,-0.495046,-3.183172,0.773242,-0.606782,-1.430233,0.915879,0.991392,0.547825,-0.460988,0.285306,0.314255,Residential
1.652906,3.383584,1.344479,-0.149,0.620708,-0.462261,-1.451202,1.001995,-0.443135,-0.666243,-0.693412,0.360801,-0.329634,Residential
3.460785,0.836579,-2.809749,-1.025659,1.219564,1.279411,0.476821,0.459847,-0.572944,0.344217,0.968302,0.225102,-1.216937,Residential
0.791479,3.280715,-0.347327,0.031706,0.122947,-0.381476,-1.286145,0.973322,-0.322239,0.241697,-0.233405,-0.369119,-0.116219,Residential
1.21062,3.032818,0.8118,0.624036,-0.516908,0.340694,1.407568,-1.173316,-0.287419,-0.599302,-0.540203,0.991821,-0.495318,Residential
0.995539,2.856049,0.392392,0.903464,-0.20306,-0.232153,-0.452926,-1.750351,0.635623,-0.33258,-1.659532,-0.435726,-0.772419,Residential
0.304598,2.423013,0.524053,1.591112,0.795978,-0.360426,-1.267192,1.099256,-0.369142,-0.032967,0.332311,0.074238,0.38319,Residential
8.024193,-2.566712,-0.899928,-0.20539,1.046345,0.118865,1.344784,-1.051368,0.181191,-0.49935,-0.410914,0.566585,0.348779,Residential
1.475065,2.69184,0.695264,0.144082,-0.918081,-1.576998,-0.596554,-0.278308,0.286698,-0.699224,0.0016,-1.028186,-0.085462,Residential
5.192379,0.989151,-1.335066,-2.138615,0.457995,1.533866,0.524265,0.062101,1.066478,0.11606,-0.323933,-0.59242,0.853086,Residential
0.300193,2.611431,0.673504,1.093499,-1.240358,-0.955178,1.299022,0.317561,-0.941474,-0.158045,-0.399453,-0.436948,0.438613,Residential
0.041591,2.836035,-0.277239,0.139209,-0.619562,-1.68211,-0.49012,-0.24547,-1.112172,0.550618,-0.628623,0.085238,-0.33916,Residential
0.463435,2.74885,1.190592,1.370072,0.045661,1.653781,0.550899,0.124906,-0.870248,0.420777,-0.474263,0.547097,0.061276,Residential
2.106011,3.538909,1.097636,-0.69328,-1.46628,-0.262336,-1.389601,0.951929,0.744141,0.424423,-0.174523,0.438452,0.247695,Residential
2.635918,2.650666,2.014938,0.475209,-2.380726,0.599806,1.528953,-1.471618,0.925587,0.452943,-1.063844,0.636763,0.038438,Residential
13.277935,-6.205439,1.221686,-1.393003,0.236497,-1.301372,1.310655,0.365231,-2.365178,0.278872,0.907475,0.110305,0.328648,Residential
4.594927,3.281056,0.546236,-2.760258,1.2235,0.110823,1.38433,-1.40813,1.97254,-0.378068,0.023741,-0.020261,1.121229,Residential
13.27276,-5.512693,0.990402,-2.016737,0.742269,-0.482193,-0.799999,-1.920492,-1.780582,-1.201666,1.0884,0.612435,-0.061101,Residential
3.284955,3.097578,-1.432548,-2.65061,0.28511,-0.562974,-1.313379,0.862271,0.678945,0.840835,-0.287858,0.003532,0.159273,Residential
1.963434,3.196623,-0.58308,-1.276521,0.22529,-1.187901,1.27843,0.256832,0.24075,0.285975,-0.03033,-0.424296,0.116489,Residential
2.885077,3.232139,1.361096,-1.268491,-2.265654,-1.035034,1.457079,0.203626,0.214652,0.005691,-0.154942,-0.134372,-0.395632,Residential
3.273845,3.148742,-1.087771,-2.281174,1.33329,-0.776796,-1.287245,0.925402,0.477171,1.050294,-0.521075,0.645227,-0.113257,Residential
2.043816,2.620388,1.073976,-0.107744,0.879394,0.064723,0.559494,1.529613,0.75327,0.318742,-1.483497,-0.312006,-0.589159,Residential
1.793482,3.910433,-1.478602,-2.177146,0.601717,-0.462812,-1.367379,1.049263,-0.373818,-0.067451,1.187642,-0.630566,-0.361626,Residential
1.875738,3.342333,-1.97438,-1.816938,0.488027,0.093049,1.292398,-0.995359,-0.569477,0.082882,1.128769,1.351004,-0.446789,Residential
4.17894,2.516169,-1.066632,-2.796203,0.417164,0.05661,1.386675,-1.339451,0.809281,0.147807,0.585262,0.99158,0.634944,Residential
5.406273,0.753832,-1.163603,-1.021779,0.108578,0.108835,0.561789,1.534408,1.212493,0.65832,-0.357584,0.074656,1.045807,Residential
1.14116,3.793982,-0.300186,-1.216121,0.12944,-0.512483,-1.437466,1.04209,-0.634064,-0.508413,-0.470809,0.512588,-0.313265,Residential
3.875248,3.157449,-1.55354,-3.030119,-0.29756,-0.482634,-1.408407,0.92353,0.607975,0.570419,0.697593,0.155101,0.747939,Residential
2.141558,4.13005,0.763753,-1.318362,0.839398,-0.439409,-0.580675,-1.855508,-0.073262,-0.603069,0.49761,0.984937,-0.126839,Residential
3.303929,2.909693,-1.04239,-1.848496,-0.005691,0.231554,1.342036,-1.179427,0.734501,-0.196997,0.548043,0.118164,0.307039,Residential
1.952027,3.432116,-2.010555,-2.557243,-1.103654,1.668759,0.465905,0.224801,-0.494146,0.289277,1.053485,0.545592,-0.649194,Residential
8.977652,-2.095397,-1.042381,-0.591306,2.511486,1.280507,0.476492,0.231727,0.146464,0.312672,0.053654,-0.10032,1.043658,Residential
5.198897,1.022194,-1.530944,-1.915022,0.623803,-0.035244,0.489301,1.646366,0.544249,-0.225078,-0.655512,1.171664,0.509069,Residential
1.884157,3.129441,-2.833663,-2.306188,-0.409938,0.967996,-1.36869,-0.383605,-0.081239,-0.284325,0.223767,-0.31748,-0.464983,Residential
0.810301,2.651197,-0.565426,1.256519,0.04523,1.582596,0.49755,0.229101,-0.046549,0.014803,0.232602,0.115914,0.604012,Residential
0.806486,2.792719,0.481221,1.102751,-0.847444,-0.233404,-0.568876,-1.777306,-0.469113,-1.273354,-0.61811,1.512934,-0.402164,Residential
0.46826,2.595884,-0.87046,0.379271,-0.147068,1.076745,-1.295286,-0.401594,-0.888645,-0.075606,-0.19983,-0.449347,0.27977,Residential
1.000562,3.71961,-0.89594,-1.462395,0.37738,-1.295004,1.313998,0.29245,-0.368114,0.057409,-0.819743,0.092089,-0.449262,Residential
1.505439,3.487138,-2.544849,-2.540418,-0.316622,-0.346988,-0.551186,-1.595762,-0.641474,0.187999,1.879111,0.363706,-0.494781,Residential
2.115172,3.395684,-0.841001,-1.917807,-0.833096,1.018289,-1.225315,-0.575225,-0.407178,1.778391,-0.078487,-0.545087,-0.756746,Residential
5.656066,1.097235,-0.765506,-1.709005,1.581065,-1.962736,-0.500944,-0.243954,0.278697,0.399149,0.504308,-0.515513,-0.388424,Residential
0.530147,2.587087,0.483319,1.159924,-1.377393,-0.963073,1.288392,0.396271,-1.27802,0.191396,0.280439,-0.346733,0.366817,Residential
2.764111,3.079301,-0.359652,-1.920679,0.756728,0.846468,-1.32433,-0.542158,0.904928,0.447741,-0.89602,0.700391,-0.57866,Residential
1.791338,2.642784,0.755719,0.43742,-0.317375,-0.23752,-1.322824,1.005881,0.305794,0.15428,-0.012373,-1.142081,-0.096651,Residential
4.244352,1.840622,-0.216725,-0.899533,0.664421,0.950109,-1.355137,-0.550206,1.442598,0.0028,-0.274671,0.387402,1.216754,Residential
2.333719,2.62472,-2.104404,-2.003956,-2.269892,0.496916,1.322309,-1.091239,-0.2862,0.518179,1.269518,-0.781712,-0.760036,Residential
1.334157,2.695258,1.015624,-0.271171,-0.143784,1.827137,0.500129,0.204246,0.418149,-1.15091,0.110677,-0.520403,-0.387383,Residential
0.776403,2.747793,0.313575,1.218079,0.443889,0.290644,1.311923,-1.002717,-0.19038,-0.840664,0.271837,0.705505,0.26849,Residential
1.560714,2.655177,-0.216162,-0.115385,-0.459626,-0.965021,1.304427,0.416319,-0.324227,-0.495736,0.603409,-1.26149,-0.620842,Residential
2.988812,0.936192,-2.537101,-0.81832,-1.001817,1.08116,-1.282447,-0.387477,0.788223,0.360319,0.043781,-0.528399,0.260641,Residential
0.83245,2.49918,2.405706,0.551622,-0.699726,-0.10973,-0.533432,-1.875777,-0.448684,-0.373393,-0.266725,-0.775954,0.039074,Residential
0.5429,3.147858,-0.314701,-0.110615,-0.075161,-0.239133,-0.500904,-1.696353,-1.42982,0.095808,0.243434,-0.696551,0.245146,Residential
0.323582,3.262686,-1.474486,-0.627307,1.110595,0.098411,1.22733,-1.003208,-0.98533,-0.892623,0.039027,0.314768,0.107064,Residential
2.046482,3.281216,-0.415117,-1.091717,-1.006502,1.744956,0.51295,0.120332,-0.233165,0.272406,0.419697,0.977128,-0.215821,Residential
7.536039,-0.747603,-0.358855,-0.308134,0.167369,1.104689,-1.471677,-0.552755,1.655128,-0.683898,-0.288037,-0.194071,2.364306,Residential
12.401065,-5.656836,0.607178,-0.133587,0.20262,1.818132,0.451374,0.301614,-2.384551,0.109164,0.174367,-0.710607,-0.20575,Residential
1.801751,2.941067,-0.509996,-0.490508,-1.359797,0.43216,1.381021,-1.16926,-0.531809,0.216356,0.115004,0.241621,-0.563929,Residential
0.10086,2.476816,-2.942806,-0.04377,-0.617303,1.062947,-1.302246,-0.201464,-1.162587,-0.302479,1.242132,-1.127754,0.471059,Residential
0.173688,2.825009,-0.291219,0.774047,-0.072491,-0.173039,-0.503198,-1.636797,-0.65334,-0.426329,-0.655996,-1.58129,0.08856,Residential
1.206248,3.463612,-0.402058,-0.853473,0.022471,0.258379,1.345093,-1.115056,-0.289485,0.289877,0.12731,-0.108808,-0.578668,Residential
1.062325,3.066949,1.634538,-0.140592,0.986335,1.588799,0.541513,0.031642,-0.240364,-0.221951,-1.198207,-0.51044,-0.037348,Residential
2.732359,3.008604,1.082501,-0.468816,-0.963474,-0.211547,-0.561784,-1.96453,1.038072,-0.708969,-0.024337,0.918812,0.213085,Residential
1.035524,3.176053,0.073148,-0.415436,0.598933,1.568377,0.48295,0.103085,-0.876577,-0.206788,-0.511585,0.627749,0.125883,Residential
4.937706,1.982441,-1.01723,-2.506871,0.557324,-0.441516,-0.61386,-1.929611,0.977363,-0.268028,0.193974,0.375572,0.430042,Residential
3.954399,2.535422,-0.179322,-2.890141,-1.13035,0.352803,1.418697,-1.377183,1.08434,-0.206434,0.115487,0.073109,0.256388,Residential
1.918886,4.261871,-0.926709,-2.976172,1.592709,1.384898,0.434378,0.158152,-0.482421,-0.162536,0.276446,0.597916,-0.355969,Residential
